userid,placeid,rating,food_rating,service_rating,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,hijos,birth_year,interest,religion,activity,color,weight,budget,height,rcuisine_x,rcuisine_y,rpayment,parking_lot,hours,days,marital_status_single,marital_status_widow,personality_hard-worker,personality_hunter-ostentatious,personality_thrifty-protector,family_activity_match,budget_service_score,dining_experience_score,location_score,cuisine_match,accessibility_score,social_dining_score,budget_numeric
u1099,135042,1,1,1,22.184862,-100.970535,True,social drinker,informal,family,public,independent,1989,technology,catholic,student,purple,70.0,high,1.975,mexican,chinese,cash,none,11:00-21:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,False,0,3,1.0,123.155397,0,2.0,0,3
u1013,135079,1,1,1,22.174624,-100.993873,False,abstemious,no preference,friends,public,independent,1982,retro,none,professional,blue,80.0,medium,1.75,japanese,chinese,cash,none,13:00-22:30;,"mon, tue, wed, thu, fri, ",False,True,False,False,True,0,2,1.0,123.168497,0,2.0,4,2
u1013,135072,2,1,1,22.174624,-100.993873,False,abstemious,no preference,friends,public,independent,1982,retro,none,professional,blue,80.0,medium,1.75,japanese,japanese,cash,none,13:00-23:00;,"mon, tue, wed, thu, fri, ",False,True,False,False,True,0,2,1.0,123.168497,1,2.0,4,2
u1013,135085,1,2,0,22.174624,-100.993873,False,abstemious,no preference,friends,public,independent,1982,retro,none,professional,blue,80.0,medium,1.75,japanese,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",False,True,False,False,True,0,0,1.0,123.168497,0,3.0,4,2
u1013,135076,1,1,0,22.174624,-100.993873,False,abstemious,no preference,friends,public,independent,1982,retro,none,professional,blue,80.0,medium,1.75,japanese,unknown,cash,yes,12:00-23:30;,"mon, tue, wed, thu, fri, ",False,True,False,False,True,0,0,0.5,123.168497,0,3.0,4,2
u1054,135062,2,2,0,22.150683,-100.975342,False,social drinker,formal,family,public,independent,1992,technology,catholic,student,blue,59.0,medium,1.7,mexican,unknown,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,1.0,123.126025,0,3.0,0,2
u1054,135060,2,2,2,22.150683,-100.975342,False,social drinker,formal,family,public,independent,1992,technology,catholic,student,blue,59.0,medium,1.7,mexican,seafood,cash,none,11:30-19:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.126025,0,2.0,0,2
u1054,135039,2,2,1,22.150683,-100.975342,False,social drinker,formal,family,public,independent,1992,technology,catholic,student,blue,59.0,medium,1.7,mexican,seafood,cash,yes,10:00-20:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.126025,0,3.0,0,2
u1054,135052,2,2,1,22.150683,-100.975342,False,social drinker,formal,family,public,independent,1992,technology,catholic,student,blue,59.0,medium,1.7,mexican,bar,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.126025,0,2.0,0,2
u1054,132856,2,2,2,22.150683,-100.975342,False,social drinker,formal,family,public,independent,1992,technology,catholic,student,blue,59.0,medium,1.7,mexican,italian,cash,none,10:30-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.126025,0,2.0,0,2
u1054,135051,2,2,0,22.150683,-100.975342,False,social drinker,formal,family,public,independent,1992,technology,catholic,student,blue,59.0,medium,1.7,mexican,unknown,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,1.0,123.126025,0,2.0,0,2
u1054,135025,2,2,2,22.150683,-100.975342,False,social drinker,formal,family,public,independent,1992,technology,catholic,student,blue,59.0,medium,1.7,mexican,mexican,cash,none,18:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.126025,1,2.0,0,2
u1054,135041,2,2,2,22.150683,-100.975342,False,social drinker,formal,family,public,independent,1992,technology,catholic,student,blue,59.0,medium,1.7,mexican,bar,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.126025,0,2.0,0,2
u1054,135038,2,1,1,22.150683,-100.975342,False,social drinker,formal,family,public,independent,1992,technology,catholic,student,blue,59.0,medium,1.7,mexican,unknown,cash,none,08:00-17:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.126025,0,2.0,0,2
u1054,135032,1,1,1,22.150683,-100.975342,False,social drinker,formal,family,public,independent,1992,technology,catholic,student,blue,59.0,medium,1.7,mexican,cafeteria,cash,public,07:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.126025,0,3.0,0,2
u1054,135045,2,1,2,22.150683,-100.975342,False,social drinker,formal,family,public,independent,1992,technology,catholic,student,blue,59.0,medium,1.7,mexican,unknown,cash,yes,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,1.5,123.126025,0,3.0,0,2
u1111,132845,2,2,1,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,mexican,cash,none,19:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.051601,1,3.0,5,2
u1111,135071,2,2,2,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,bar,cash,yes,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.051601,0,4.0,5,2
u1111,132858,1,1,1,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,burgers,cash,none,18:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.051601,0,3.0,5,2
u1111,132854,2,2,2,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,international,cash,yes,10:30-22:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.051601,0,4.0,5,2
u1111,132877,1,1,1,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,unknown,unknown,none,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.051601,0,3.0,5,2
u1037,135071,1,0,0,22.15031,-100.900536,False,social drinker,no preference,family,public,independent,1990,variety,catholic,student,blue,52.0,low,1.5,mexican,bar,cash,yes,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.050846,0,3.0,0,1
u1111,132851,2,1,0,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,american,cash,yes,09:00-22:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.5,123.051601,0,4.0,5,2
u1111,135108,2,1,0,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,unknown,unknown,none,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.5,123.051601,0,3.0,5,2
u1111,132869,0,0,0,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,pizzeria,cash,yes,10:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.051601,0,4.0,5,2
u1037,132869,1,1,2,22.15031,-100.900536,False,social drinker,no preference,family,public,independent,1990,variety,catholic,student,blue,52.0,low,1.5,mexican,pizzeria,cash,yes,10:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.050846,0,3.0,0,1
u1111,132870,0,0,0,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,burgers,cash,none,10:30-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.051601,0,3.0,5,2
u1037,132851,2,2,1,22.15031,-100.900536,False,social drinker,no preference,family,public,independent,1990,variety,catholic,student,blue,52.0,low,1.5,mexican,american,cash,yes,09:00-22:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,1,1.5,123.050846,0,3.0,0,1
u1111,132847,0,0,0,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,unknown,cash,none,20:00-01:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.051601,0,3.0,5,2
u1111,135082,1,0,0,22.143078,-100.908523,True,casual drinker,formal,friends,car owner,independent,1991,none,catholic,student,white,69.0,medium,1.69,mexican,unknown,cash,none,10:00-18:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.051601,0,3.0,5,2
u1037,132854,1,2,0,22.15031,-100.900536,False,social drinker,no preference,family,public,independent,1990,variety,catholic,student,blue,52.0,low,1.5,mexican,international,cash,yes,10:30-22:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,1.0,123.050846,0,3.0,0,1
u1015,132845,1,1,1,22.12676,-100.905209,True,social drinker,informal,family,public,independent,1989,technology,catholic,student,black,87.0,medium,1.67,mexican,mexican,cash,none,19:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.031969,1,2.0,0,2
u1015,132866,0,1,1,22.12676,-100.905209,True,social drinker,informal,family,public,independent,1989,technology,catholic,student,black,87.0,medium,1.67,mexican,bakery,cash,yes,09:00-22:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.031969,0,3.0,0,2
u1015,132870,0,0,1,22.12676,-100.905209,True,social drinker,informal,family,public,independent,1989,technology,catholic,student,black,87.0,medium,1.67,mexican,burgers,cash,none,10:30-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,0.5,123.031969,0,2.0,0,2
u1015,135054,1,1,1,22.12676,-100.905209,True,social drinker,informal,family,public,independent,1989,technology,catholic,student,black,87.0,medium,1.67,mexican,seafood,cash,yes,07:00-19:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.031969,0,3.0,0,2
u1015,132869,2,2,2,22.12676,-100.905209,True,social drinker,informal,family,public,independent,1989,technology,catholic,student,black,87.0,medium,1.67,mexican,pizzeria,cash,yes,10:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.031969,0,3.0,0,2
u1015,132851,1,1,1,22.12676,-100.905209,True,social drinker,informal,family,public,independent,1989,technology,catholic,student,black,87.0,medium,1.67,mexican,american,cash,yes,09:00-22:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.031969,0,3.0,0,2
u1015,132877,1,1,2,22.12676,-100.905209,True,social drinker,informal,family,public,independent,1989,technology,catholic,student,black,87.0,medium,1.67,mexican,unknown,unknown,none,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,1.5,123.031969,0,2.0,0,2
u1128,132872,0,0,0,22.187236,-100.994213,False,casual drinker,no preference,friends,public,independent,1986,variety,catholic,student,red,66.0,low,1.72,cafeteria,american,cash,public,09:00-21:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.181449,0,3.0,5,1
u1062,132872,0,0,0,22.195826,-101.006317,False,casual drinker,informal,friends,car owner,independent,1985,variety,catholic,student,yellow,88.0,medium,1.68,mexican,american,cash,public,09:00-21:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.20214299999999,0,4.0,5,2
u1101,135039,1,1,1,22.150891,-100.974891,False,casual drinker,no preference,friends,car owner,independent,1988,eco-friendly,catholic,student,white,50.0,low,1.69,chinese,seafood,cash,yes,10:00-20:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,1,1.0,123.125782,0,4.0,5,1
u1101,135027,2,1,1,22.150891,-100.974891,False,casual drinker,no preference,friends,car owner,independent,1988,eco-friendly,catholic,student,white,50.0,low,1.69,chinese,mexican,cash,none,08:00-22:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,1,1.0,123.125782,0,3.0,5,1
u1101,135073,1,1,1,22.150891,-100.974891,False,casual drinker,no preference,friends,car owner,independent,1988,eco-friendly,catholic,student,white,50.0,low,1.69,chinese,bar,cash,yes,09:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,1,1.0,123.125782,0,4.0,5,1
u1101,135106,0,0,0,22.150891,-100.974891,False,casual drinker,no preference,friends,car owner,independent,1988,eco-friendly,catholic,student,white,50.0,low,1.69,chinese,mexican,cash,none,18:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,0,0.0,123.125782,0,3.0,5,1
u1101,132856,1,0,1,22.150891,-100.974891,False,casual drinker,no preference,friends,car owner,independent,1988,eco-friendly,catholic,student,white,50.0,low,1.69,chinese,italian,cash,none,10:30-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,1,0.5,123.125782,0,3.0,5,1
u1101,135032,2,2,1,22.150891,-100.974891,False,casual drinker,no preference,friends,car owner,independent,1988,eco-friendly,catholic,student,white,50.0,low,1.69,chinese,cafeteria,cash,public,07:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,1,1.5,123.125782,0,4.0,5,1
u1101,135038,2,2,1,22.150891,-100.974891,False,casual drinker,no preference,friends,car owner,independent,1988,eco-friendly,catholic,student,white,50.0,low,1.69,chinese,unknown,cash,none,08:00-17:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,1,1.5,123.125782,0,3.0,5,1
u1101,135051,2,0,2,22.150891,-100.974891,False,casual drinker,no preference,friends,car owner,independent,1988,eco-friendly,catholic,student,white,50.0,low,1.69,chinese,unknown,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,2,1.0,123.125782,0,3.0,5,1
u1101,135052,2,1,1,22.150891,-100.974891,False,casual drinker,no preference,friends,car owner,independent,1988,eco-friendly,catholic,student,white,50.0,low,1.69,chinese,bar,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,1,1.0,123.125782,0,3.0,5,1
u1101,135041,0,0,0,22.150891,-100.974891,False,casual drinker,no preference,friends,car owner,independent,1988,eco-friendly,catholic,student,white,50.0,low,1.69,chinese,bar,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,0,0,0.0,123.125782,0,3.0,5,1
u1001,135085,0,1,1,22.139997,-100.978803,False,abstemious,informal,family,on foot,independent,1989,variety,none,student,black,69.0,medium,1.77,american,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.1188,0,2.0,1,2
u1001,135040,1,1,1,22.139997,-100.978803,False,abstemious,informal,family,on foot,independent,1989,variety,none,student,black,69.0,medium,1.77,american,unknown,cash,yes,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.1188,0,2.0,1,2
u1001,135039,1,1,1,22.139997,-100.978803,False,abstemious,informal,family,on foot,independent,1989,variety,none,student,black,69.0,medium,1.77,american,seafood,cash,yes,10:00-20:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.1188,0,2.0,1,2
u1001,135045,1,1,1,22.139997,-100.978803,False,abstemious,informal,family,on foot,independent,1989,variety,none,student,black,69.0,medium,1.77,american,unknown,cash,yes,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.1188,0,2.0,1,2
u1001,135033,1,1,1,22.139997,-100.978803,False,abstemious,informal,family,on foot,independent,1989,variety,none,student,black,69.0,medium,1.77,american,unknown,cash,none,09:00-21:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.1188,0,1.0,1,2
u1001,135025,2,2,2,22.139997,-100.978803,False,abstemious,informal,family,on foot,independent,1989,variety,none,student,black,69.0,medium,1.77,american,mexican,cash,none,18:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.1188,0,1.0,1,2
u1001,135051,1,1,2,22.139997,-100.978803,False,abstemious,informal,family,on foot,independent,1989,variety,none,student,black,69.0,medium,1.77,american,unknown,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,1.5,123.1188,0,1.0,1,2
u1135,135085,0,0,0,22.170396,-100.949936,False,casual drinker,informal,family,on foot,kids,1988,variety,catholic,student,purple,66.0,low,1.54,organic-healthy,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,1,0,0.0,123.12033199999999,0,2.0,2,1
u1135,135106,0,0,0,22.170396,-100.949936,False,casual drinker,informal,family,on foot,kids,1988,variety,catholic,student,purple,66.0,low,1.54,organic-healthy,mexican,cash,none,18:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,1,0,0.0,123.12033199999999,0,1.0,2,1
u1135,135052,0,0,0,22.170396,-100.949936,False,casual drinker,informal,family,on foot,kids,1988,variety,catholic,student,purple,66.0,low,1.54,organic-healthy,bar,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,1,0,0.0,123.12033199999999,0,1.0,2,1
u1135,135041,0,0,0,22.170396,-100.949936,False,casual drinker,informal,family,on foot,kids,1988,variety,catholic,student,purple,66.0,low,1.54,organic-healthy,bar,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,1,0,0.0,123.12033199999999,0,1.0,2,1
u1032,132872,1,1,1,22.169184,-100.986843,False,abstemious,formal,family,public,independent,1989,variety,catholic,student,blue,40.0,medium,1.75,mexican,american,cash,public,09:00-21:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.156027,0,3.0,1,2
u1032,135058,2,1,0,22.169184,-100.986843,False,abstemious,formal,family,public,independent,1989,variety,catholic,student,blue,40.0,medium,1.75,mexican,pizzeria,cash,public,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.5,123.156027,0,3.0,1,2
u1032,135079,2,2,0,22.169184,-100.986843,False,abstemious,formal,family,public,independent,1989,variety,catholic,student,blue,40.0,medium,1.75,mexican,chinese,cash,none,13:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,1.0,123.156027,0,2.0,1,2
u1032,135085,1,1,1,22.169184,-100.986843,False,abstemious,formal,family,public,independent,1989,variety,catholic,student,blue,40.0,medium,1.75,mexican,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.156027,0,3.0,1,2
u1032,135042,0,1,0,22.169184,-100.986843,False,abstemious,formal,family,public,independent,1989,variety,catholic,student,blue,40.0,medium,1.75,mexican,chinese,cash,none,11:00-21:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.5,123.156027,0,2.0,1,2
u1032,132856,1,1,0,22.169184,-100.986843,False,abstemious,formal,family,public,independent,1989,variety,catholic,student,blue,40.0,medium,1.75,mexican,italian,cash,none,10:30-22:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.5,123.156027,0,2.0,1,2
u1135,132825,0,0,0,22.170396,-100.949936,False,casual drinker,informal,family,on foot,kids,1988,variety,catholic,student,purple,66.0,low,1.54,organic-healthy,mexican,cash,none,09:00-12:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,1,0,0.0,123.12033199999999,0,1.0,2,1
u1135,132834,0,0,0,22.170396,-100.949936,False,casual drinker,informal,family,on foot,kids,1988,variety,catholic,student,purple,66.0,low,1.54,organic-healthy,mexican,cash,public,08:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,1,0,0.0,123.12033199999999,0,2.0,2,1
u1032,135038,1,1,0,22.169184,-100.986843,False,abstemious,formal,family,public,independent,1989,variety,catholic,student,blue,40.0,medium,1.75,mexican,unknown,cash,none,08:00-17:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.5,123.156027,0,2.0,1,2
u1032,132834,1,1,0,22.169184,-100.986843,False,abstemious,formal,family,public,independent,1989,variety,catholic,student,blue,40.0,medium,1.75,mexican,mexican,cash,public,08:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.5,123.156027,1,3.0,1,2
u1032,135060,1,1,1,22.169184,-100.986843,False,abstemious,formal,family,public,independent,1989,variety,catholic,student,blue,40.0,medium,1.75,mexican,seafood,cash,none,11:30-19:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.156027,0,2.0,1,2
u1135,135058,0,0,0,22.170396,-100.949936,False,casual drinker,informal,family,on foot,kids,1988,variety,catholic,student,purple,66.0,low,1.54,organic-healthy,pizzeria,cash,public,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,1,0,0.0,123.12033199999999,0,2.0,2,1
u1032,135032,0,0,0,22.169184,-100.986843,False,abstemious,formal,family,public,independent,1989,variety,catholic,student,blue,40.0,medium,1.75,mexican,cafeteria,cash,public,07:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.156027,0,3.0,1,2
u1135,135063,0,0,0,22.170396,-100.949936,False,casual drinker,informal,family,on foot,kids,1988,variety,catholic,student,purple,66.0,low,1.54,organic-healthy,unknown,cash,none,08:30-19:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,1,0,0.0,123.12033199999999,0,1.0,2,1
u1135,132856,0,0,0,22.170396,-100.949936,False,casual drinker,informal,family,on foot,kids,1988,variety,catholic,student,purple,66.0,low,1.54,organic-healthy,italian,cash,none,10:30-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,1,0,0.0,123.12033199999999,0,1.0,2,1
u1135,135045,0,0,0,22.170396,-100.949936,False,casual drinker,informal,family,on foot,kids,1988,variety,catholic,student,purple,66.0,low,1.54,organic-healthy,unknown,cash,yes,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,1,0,0.0,123.12033199999999,0,2.0,2,1
u1135,135028,0,0,0,22.170396,-100.949936,False,casual drinker,informal,family,on foot,kids,1988,variety,catholic,student,purple,66.0,low,1.54,organic-healthy,mexican,cash,none,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,1,0,0.0,123.12033199999999,0,1.0,2,1
u1135,135032,0,0,0,22.170396,-100.949936,False,casual drinker,informal,family,on foot,kids,1988,variety,catholic,student,purple,66.0,low,1.54,organic-healthy,cafeteria,cash,public,07:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,1,0,0.0,123.12033199999999,0,2.0,2,1
u1135,135042,0,0,0,22.170396,-100.949936,False,casual drinker,informal,family,on foot,kids,1988,variety,catholic,student,purple,66.0,low,1.54,organic-healthy,chinese,cash,none,11:00-21:30;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,1,0,0.0,123.12033199999999,0,1.0,2,1
u1135,135060,0,0,0,22.170396,-100.949936,False,casual drinker,informal,family,on foot,kids,1988,variety,catholic,student,purple,66.0,low,1.54,organic-healthy,seafood,cash,none,11:30-19:00;,"mon, tue, wed, thu, fri, ",True,False,False,True,False,1,0,0.0,123.12033199999999,0,1.0,2,1
u1048,135049,1,0,2,22.142208,-101.022785,True,casual drinker,no preference,unknown,public,independent,1988,eco-friendly,none,student,green,65.0,medium,1.7,mexican,seafood,cash,none,12:00-20:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,1.0,123.164993,0,2.0,3,2
u1048,135026,2,2,2,22.142208,-101.022785,True,casual drinker,no preference,unknown,public,independent,1988,eco-friendly,none,student,green,65.0,medium,1.7,mexican,bar,unknown,none,13:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.164993,0,2.0,3,2
u1048,135034,2,2,1,22.142208,-101.022785,True,casual drinker,no preference,unknown,public,independent,1988,eco-friendly,none,student,green,65.0,medium,1.7,mexican,japanese,cash,none,13:30-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.164993,0,2.0,3,2
u1048,135048,0,1,0,22.142208,-101.022785,True,casual drinker,no preference,unknown,public,independent,1988,eco-friendly,none,student,green,65.0,medium,1.7,mexican,bar,cash,yes,11:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.5,123.164993,0,3.0,3,2
u1048,135065,2,2,0,22.142208,-101.022785,True,casual drinker,no preference,unknown,public,independent,1988,eco-friendly,none,student,green,65.0,medium,1.7,mexican,unknown,cash,none,14:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,1.0,123.164993,0,2.0,3,2
u1048,132755,2,2,2,22.142208,-101.022785,True,casual drinker,no preference,unknown,public,independent,1988,eco-friendly,none,student,green,65.0,medium,1.7,mexican,mexican,cash,public,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.164993,1,3.0,3,2
u1048,132723,2,2,2,22.142208,-101.022785,True,casual drinker,no preference,unknown,public,independent,1988,eco-friendly,none,student,green,65.0,medium,1.7,mexican,mexican,cash,public,06:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.164993,1,3.0,3,2
u1062,135085,0,0,0,22.195826,-101.006317,False,casual drinker,informal,friends,car owner,independent,1985,variety,catholic,student,yellow,88.0,medium,1.68,mexican,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.20214299999999,0,4.0,5,2
u1062,135053,0,0,0,22.195826,-101.006317,False,casual drinker,informal,friends,car owner,independent,1985,variety,catholic,student,yellow,88.0,medium,1.68,mexican,cafeteria,cash,yes,11:00-22:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.20214299999999,0,4.0,5,2
u1092,135071,1,0,0,22.125365,-100.947888,False,abstemious,formal,solitary,public,dependent,1990,variety,catholic,unknown,red,70.0,medium,1.69,game,bar,cash,yes,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.07325300000001,0,3.0,3,2
u1062,132825,0,0,0,22.195826,-101.006317,False,casual drinker,informal,friends,car owner,independent,1985,variety,catholic,student,yellow,88.0,medium,1.68,mexican,mexican,cash,none,09:00-12:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.20214299999999,1,3.0,5,2
u1092,135085,0,0,0,22.125365,-100.947888,False,abstemious,formal,solitary,public,dependent,1990,variety,catholic,unknown,red,70.0,medium,1.69,game,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.07325300000001,0,3.0,3,2
u1062,135052,0,0,0,22.195826,-101.006317,False,casual drinker,informal,friends,car owner,independent,1985,variety,catholic,student,yellow,88.0,medium,1.68,mexican,bar,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.20214299999999,0,3.0,5,2
u1092,135046,0,0,0,22.125365,-100.947888,False,abstemious,formal,solitary,public,dependent,1990,variety,catholic,unknown,red,70.0,medium,1.69,game,fast_food,cash,yes,08:30-21:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.07325300000001,0,3.0,3,2
u1062,135062,0,0,0,22.195826,-101.006317,False,casual drinker,informal,friends,car owner,independent,1985,variety,catholic,student,yellow,88.0,medium,1.68,mexican,unknown,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.20214299999999,0,4.0,5,2
